Sample_ID,tissue_source_site,patient_id,Cancer_Type,Sample_Type,SetID,X1433EPSILON,X4EBP1,X4EBP1_pS65,X4EBP1_pT37T46,X53BP1,ACC_pS79,ACC1,AKT,AKT_pS473,AKT_pT308,AMPKALPHA,AMPKALPHA_pT172,AR,ASNS,ATM,BAK,BAX,BCL2,BCLXL,BECLIN,BETACATENIN,BID,BIM,CJUN_pS73,CKIT,CMET_pY1235,CMYC,CRAF,CRAF_pS338,CASPASE7CLEAVEDD198,CAVEOLIN1,CD31,CD49B,CDK1,CHK1,CHK1_pS345,CHK2,CHK2_pT68,CIAP,CLAUDIN7,COLLAGENVI,CYCLINB1,CYCLIND1,CYCLINE1,DJ1,DVL3,ECADHERIN,EEF2,EEF2K,EGFR,EGFR_pY1068,EGFR_pY1173,EIF4E,ERALPHA,ERALPHA_pS118,ERK2,FIBRONECTIN,FOXO3A,GAB2,GATA3,GSK3ALPHABETA,GSK3ALPHABETA_pS21S9,HER2,HER2_pY1248,HER3,HER3_pY1289,HSP70,IGFBP2,INPP4B,IRS1,JNK_pT183Y185,JNK2,KU80,LCK,LKB1,MAPK_pT202Y204,MEK1,MEK1_pS217S221,MIG6,MRE11,MTOR,MTOR_pS2448,NCADHERIN,NFKBP65_pS536,NF2,NOTCH1,PCADHERIN,P27,P27_pT157,P38MAPK,P38_pT180Y182,P53,P70S6K1,P70S6K_pT389,P90RSK_pT359S363,PAI1,PAXILLIN,PCNA,PDK1_pS241,PEA15,PI3KP110ALPHA,PKCALPHA,PKCALPHA_pS657,PKCDELTA_pS664,PR,PRAS40_pT246,PTEN,RAD50,RAD51,RB_pS807S811,S6,S6_pS235S236,S6_pS240S244,SHC_pY317,SMAD1,SMAD3,SMAD4,SRC,SRC_pY416,SRC_pY527,STAT3_pY705,STAT5ALPHA,STATHMIN,SYK,TUBERIN,VEGFR2,XRCC1,YAP,YAP_pS127,YB1,YB1_pS102,X4EBP1_pT70,ARAF_pS299,ANNEXINVII,ARID1A,BRAF,BAD_pS112,BAP1C4,BRCA2,CD20,CYCLINE2,ETS1,EIF4G,FASN,FOXO3A_pS318S321,FOXM1,G6PD,GAPDH,GSK3_pS9,HEREGULIN,MYH11,MYOSINIIA_pS1943,NRAS,NDRG1_pT346,P21,P27_pT198,P90RSK,PDCD4,PDK1,PEA15_pS116,PI3KP85,PKCPANBETAII_pS660,PRDX1,RAB11,RAB25,RAPTOR,RBM15,RICTOR,RICTOR_pT1135,SCD1,SF2,TAZ,TIGAR,TRANSGLUTAMINASE,TFRC,TSC1,TUBERIN_pT1462,EPPK1,XBP1,ACETYLATUBULINLYS40,P62LCKLIGAND,X1433BETA,X1433ZETA,ACVRL1,DIRAS3,ANNEXIN1,PREX1,ADAR1,JAB1,CMET,CASPASE8,ERCC1,MSH2,MSH6,PARPCLEAVED,RB,SETD2,SMAC,SNAIL,BRD4,CDK1_pY15,ARAF,BRAF_pS445,BCL2A1,CABL,CASPASE3,CD26,CHK1_pS296,COG3,DUSP4,ERCC5,IGF1R_pY1135Y1136,IRF1,JAK2,P16INK4A,SHP2_pY542,PDL1
TCGA-LN-A5U7-01A-21-A41X-20,LN,A5U7,ESCA,Primary,91,0.15895,0.25092,-0.42783,-0.33348,-0.60179,0.060524,0.45719,-0.027086,-0.60117,-0.89217,-0.46869,0.44526,-1.5203,0.95291,-0.42914,-0.11015,-0.57638,-0.24507,-0.51241,0.17507,-0.41409,-0.62781,-0.067109,0.095394,-0.10096,0.01221,-0.3529,-0.1303,-0.26654,0.52991,1.636,0.32915,0.50408,0.25629,-0.051571,-0.16937,0.39199,0.39742,-0.10185,-0.53369,-0.50831,0.52887,-0.35259,-0.1823,-0.63307,0.71817,0.45909,-0.092999,0.57076,1.3222,1.5801,-0.0013803,-0.18363,-1.2687,-0.58827,-0.32819,-0.017574,0.6062,-0.84567,-0.48641,0.18965,-0.49189,-0.78032,0.11458,-0.16504,-0.10236,-0.97881,0.48438,0.69283,0.40356,-0.011266,-0.31358,0.12154,0.044224,0.082194,-0.17994,-0.19328,0.23739,0.13288,0.32457,-0.46192,-0.1791,-0.45888,0.42576,-0.66317,0.40074,0.22121,0.14061,-0.18124,0.017377,-0.02904,0.97068,-0.20682,0.28014,-0.064747,3.0291,-0.22884,1.0131,-0.013289,-0.72541,0.69446,0.31419,0.41034,0.03572,0.096158,-0.12964,-0.060952,-0.47219,1.246,0.55361,-0.49694,-0.10305,-0.35885,0.43544,0.19643,-0.47968,0.20244,0.08035,1.8173,-0.12311,0.11897,-0.63713,0.071411,-0.039755,-0.17536,-0.076955,-0.17144,-0.38206,-0.51371,-0.49067,-0.05789,0.056922,-0.057138,0.20757,0.16865,-0.54677,-0.29335,0.3592,-0.3135,-0.30836,-0.3557,-0.42169,0.86941,0.16737,0.28593,0.76844,1.0931,-0.17963,-0.24627,0.60486,-0.45154,0.68336,0.19798,2.9897,-1.1255,0.026454,-0.098134,-0.84821,0.062911,-0.98794,-0.060685,-0.66168,0.32524,-0.39636,0.28835,-0.37818,-1.0846,0.43253,0.17382,-0.028655,0.12173,-0.08172,-0.25474,-0.32493,0.18722,0.12538,-0.25505,2.187,0.62749,0.47394,1.816,0.13505,0.34398,0.413,-0.0111,1.2889,0.0274,0.87077,0.59981,0.12196,-0.034779,-0.30129,1.1262,-0.13336,0.24223,0.22162,0.38926,-0.86566,0.29333,-0.27991,0.31951,0.28392,-0.2078,-0.058312,-0.13983,0.12639,-0.23113,-0.034688,-0.15199,0.21589,-1.0118,0.22789,0.46251,-0.58353,0.84759,0.54558,0.54344
TCGA-L7-A56G-01A-11-A41X-20,L7,A56G,ESCA,Primary,91,0.15247,-0.13475,-0.39271,0.0028357,-0.33071,-0.6732,-0.51859,-0.98555,-0.2782,-0.71348,-0.69497,-0.98855,-1.5036,0.49844,-1.1619,-0.42653,-0.99958,-0.040165,-0.35621,0.040516,-0.75551,-0.20437,-0.042461,0.12052,0.03017,0.068393,0.081203,-0.38737,-0.013222,-0.36794,-0.088258,0.60706,1.1069,0.10803,-0.37632,-0.40911,-0.018506,0.41596,-0.063791,-0.78535,0.015959,0.93406,-0.096782,-0.43779,-0.061139,-0.59645,-0.77187,-0.97849,-0.71305,0.75614,1.2115,-0.046625,-0.012326,-1.1727,-0.4565,-0.62885,-0.23447,0.43025,-0.16416,-0.42615,-0.06287,-0.30119,-0.8252,0.26516,1.9231,0.028513,-0.67504,-0.64171,0.35052,0.24426,0.42477,-0.51942,-0.17941,0.30151,0.18481,0.53033,-0.29113,0.50305,0.55246,0.6878,-0.62058,-0.10564,-0.047345,0.54355,-0.49283,0.15053,0.25197,-0.044453,-0.22714,-0.090534,0.3454,0.36506,-0.79706,0.84818,0.48648,0.60233,-1.6029,0.084004,-0.29041,-0.97078,0.1156,0.79214,0.1901,0.064285,0.1992,-0.11611,0.056446,-0.33983,1.7296,0.053455,-1.6915,0.50423,-0.24807,0.36965,0.35784,-0.192,0.39319,0.49549,2.2847,1.0451,0.090976,-0.92933,0.28698,-0.45967,-0.66375,-0.36963,-0.013613,-0.19134,-0.72784,-0.66788,0.19701,0.065206,-0.090039,0.27876,0.37903,-0.47835,-0.50266,-0.06741,-0.28465,-0.14478,-0.31118,-0.44796,-0.57987,-0.16127,0.40635,0.87879,0.19524,-0.89995,-0.13655,0.75519,-1.3302,-0.38059,0.32384,1.2035,-1.1,-0.046597,0.62699,0.19205,0.054854,-0.617,-0.11728,-0.070337,0.11729,-0.32766,0.39889,-0.40557,-0.83794,-0.80163,0.39264,-0.21692,-0.092475,0.94393,-0.39331,-0.27869,0.13492,0.18952,-0.31079,-0.797,0.66111,-2.3562,-0.18006,0.16316,-0.26777,0.1855,0.33231,2.7014,0.080882,0.049414,0.55683,0.14525,-0.076786,-0.4529,0.73156,0.035716,0.49841,0.14212,2.7111,-0.8966,0.38005,0.48246,0.8738,0.066039,0.1631,0.17193,-0.24045,0.16544,-0.36184,0.033625,-0.45546,0.32265,-1.4499,0.32789,-0.09183,-0.41406,1.1846,0.69966,0.55142
TCGA-IG-A3I8-01A-21-A41X-20,IG,A3I8,ESCA,Primary,91,0.082665,0.0011937,-0.31181,0.20545,-0.12536,-0.4272,-0.36708,0.26711,0.33729,-0.32544,-0.42096,0.19788,-1.5031,-0.056734,0.23991,-0.67612,-0.76863,-0.20309,-0.48281,0.045462,-0.18207,-0.23913,-0.0971,0.41841,0.70818,-0.078251,-0.46504,-0.24832,-0.08492,-0.21667,1.7527,-0.16679,1.1465,0.087742,-0.33586,-0.10029,-0.36404,0.31994,0.16996,0.16609,-0.35052,0.27049,0.06097,-0.80502,-0.25121,-0.1243,-0.47506,-0.63441,-0.12411,0.99247,0.5711,-0.075515,-0.07206,-1.7579,-0.68799,-0.44308,0.30625,-0.034468,-0.81855,-1.0114,0.03464,0.070295,-0.0125,0.14708,-0.64007,0.046771,-0.68511,0.8228,-0.33867,0.71977,-0.028875,-0.3135,0.35415,0.31047,0.096925,0.6822,0.036262,0.47883,0.20753,0.50521,-0.011865,0.10781,-0.50432,0.59724,-0.38086,0.55321,0.01558,0.084931,-0.19547,-0.074234,0.59832,1.0065,-0.20242,0.26452,-0.079582,1.8665,-0.16193,0.18312,-0.1763,-0.40271,0.43288,0.47705,0.65016,-0.21316,0.073244,0.10093,0.53501,-0.24725,1.1945,0.95613,-0.62423,0.4948,-0.033512,0.013079,0.26115,-0.071838,0.15478,0.3352,0.42504,0.45502,0.94021,-0.51185,0.18139,-0.80001,-0.0094395,0.030115,0.0011155,1.6868,2.9731,0.021227,0.085895,0.10058,-0.15683,0.16637,0.29975,-0.49389,-0.053559,0.070804,-0.54739,-0.16954,-0.51853,-0.22218,0.39088,-0.42702,0.34918,0.29473,-0.1209,-1.3302,0.37647,0.52791,0.065515,-0.46404,0.055288,2.7945,-0.53535,-0.0034763,-0.040125,-0.48299,-0.17372,-0.48715,-0.065516,-0.090025,-0.31399,-0.4281,-0.74784,-0.02278,-0.55324,1.7967,0.59893,-0.51488,0.074216,0.28202,-0.5001,-0.10846,1.2332,0.34615,0.16449,-0.6316,1.2014,-0.83017,-0.4714,0.098029,-0.13987,0.18681,0.21009,0.265,-0.26963,-0.016732,0.040162,-0.18538,-0.20883,-0.58128,0.2805,-0.023861,0.00091826,0.14075,0.064374,-0.85483,-0.032595,0.19527,0.57712,0.31902,0.069001,-0.051053,0.042036,-0.052507,-0.25161,0.016146,-0.18963,0.85075,-0.32362,0.25747,-0.053048,-0.39514,0.37945,0.46893,0.23339
TCGA-IG-A3QL-01A-21-A41X-20,IG,A3QL,ESCA,Primary,91,0.1056,0.32479,-0.17229,0.22423,-0.57387,-0.04793,0.14852,-0.43054,-0.30474,-0.54824,-0.20796,0.24187,-1.4856,0.78262,0.92354,-0.52559,-0.4839,0.43452,-0.60798,0.068868,-0.51811,-0.48374,0.099292,-0.11983,0.95874,-0.036537,-0.47877,-0.073322,-0.16858,-0.25981,1.5378,0.2347,0.14883,0.19368,-0.2176,-0.22643,0.39079,0.25002,0.071217,-0.89174,-0.3489,0.24448,-0.21709,-0.34558,-0.17582,-0.41993,0.021708,-0.37962,0.25937,0.79742,1.1145,-0.087766,0.024187,-1.5757,-0.71729,-0.27659,-0.69086,0.18556,-0.72811,-0.66789,0.11271,0.054608,-0.2792,0.13262,-0.25888,-0.09007,-1.0224,0.36611,-0.029344,0.15937,0.098674,-0.26796,0.18069,0.74535,0.0053026,-0.016314,0.30344,0.4406,-0.09716,0.41994,-0.18114,-0.047299,-0.59173,-0.3159,-0.70086,0.29175,0.056287,0.64539,-0.2095,0.077638,0.85884,0.60866,-0.32949,0.28549,-0.042885,0.5224,-0.93372,0.043947,0.085259,-0.61689,0.42142,0.79756,0.43539,0.071411,0.11997,-0.12686,-0.45207,0.0031357,0.73442,0.46072,-1.1818,-0.014376,-0.73201,0.083658,-0.085328,-0.378,0.086184,0.18469,0.68923,-0.29668,0.18076,-0.16607,0.11431,-0.076859,-0.29825,-0.15137,-0.088872,-0.053779,0.20357,-0.56036,0.12602,0.12045,-0.095631,0.29117,0.27747,0.18461,0.0023525,-0.066122,-0.35257,0.18025,-0.61798,-0.22565,0.12854,-0.26788,0.34709,0.40385,0.42868,-0.87806,-0.12578,0.097604,0.068799,-0.00026942,0.14208,2.1133,-0.81364,-0.13923,0.044214,0.80589,0.029801,-0.79593,0.39263,0.44842,-0.16342,-0.4294,-0.17645,-0.27386,-1.6209,3.23,0.39706,-0.25573,-0.028242,-0.033366,-0.44154,-0.064493,-0.70785,0.24638,-0.14588,0.48909,0.8303,-0.89357,-0.066459,0.058382,0.086459,0.19062,-0.053639,0.54387,0.40211,0.3144,0.32776,-0.0094079,-0.13311,-0.66543,0.59206,-0.17601,0.13411,-0.051749,1.158,-0.48677,0.040093,0.13029,0.28128,0.25574,0.34005,-0.27308,0.001868,0.0040849,-0.2137,0.17675,-0.37977,-0.1207,-0.7279,0.24162,-0.070045,-0.16151,0.19054,0.27099,0.3263
TCGA-IG-A3YC-01A-21-A41X-20,IG,A3YC,ESCA,Primary,91,0.6353,1.4436,-0.13484,0.66125,-2.7491,-1.4942,-2.105,0.089652,-1.3825,-0.74652,-0.89189,-0.58152,-1.1507,0.85488,-3.3673,0.43111,1.066,0.18077,-0.073787,-0.20754,-2.2526,0.70001,-0.18169,-0.33282,0.81814,0.43431,0.57932,-0.091071,1.0349,0.78076,0.94683,0.5187,1.1966,-0.27503,-0.23373,-0.52776,-1.2181,1.4063,-0.51056,0.76513,1.0235,-0.53006,0.67589,-0.99154,1.5311,-0.51559,-1.4089,-0.84578,0.61026,1.2816,0.049201,1.6584,0.79128,-0.93241,-0.66587,0.84075,0.28994,0.4138,-0.58172,-0.46726,0.52689,-0.39981,-0.73694,0.33731,0.19905,-0.6374,-0.37268,1.8325,0.53604,0.78894,0.059979,0.1576,-1.7524,1.089,0.70597,-0.081013,1.7779,1.5262,0.57038,1.7774,-1.6094,-1.5706,0.65157,0.29609,-1.2276,0.50502,0.56601,0.64216,-0.066278,0.9018,-0.20299,-0.019297,-0.56633,1.0755,0.20582,2.7933,-2.2569,1.015,0.12763,1.7133,-0.43399,2.1147,-0.015852,-0.27709,0.57032,-0.14403,-0.26175,-1.6967,2.4188,-1.5656,-2.5006,-1.4832,-2.0848,-0.1881,-0.6281,1.7611,0.17661,0.78987,-2.2103,-1.5309,-1.1896,0.073288,1.5184,-0.9529,-1.7915,-2.1801,-0.76764,1.0451,0.61759,-1.0224,0.44448,0.67083,-0.090304,1.0423,-0.53585,-0.39339,0.43379,-1.5846,-0.73439,0.63417,-0.35565,-0.10185,0.1209,-1.5657,0.087236,0.84292,1.2079,0.51588,-0.81043,0.64006,-1.8886,-1.1883,0.63568,2.9303,-0.2789,-0.020613,0.08565,-0.61966,0.25611,-0.78608,-0.46713,-1.5691,0.76598,0.3034,0.056835,-0.2455,-2.4332,-0.90767,1.3348,-0.568,-1.7615,0.31686,0.50682,0.19369,0.26339,-1.915,-0.034763,-2.6899,0.97004,-1.6169,-1.8964,0.75746,0.61476,0.81346,0.90239,2.6415,-0.63298,-0.33209,0.27047,-0.50559,0.11874,-0.6468,0.020474,-1.5616,0.079925,0.58202,0.8653,0.027119,-0.64311,-2.6905,-0.072333,-0.86185,-0.67354,0.95621,-0.12165,-0.082004,0.64443,0.75363,-1.2451,-0.64924,-0.53892,0.72048,-0.048762,-1.417,2.3801,-0.26938,1.8177
TCGA-IG-A3YB-01A-21-A41X-20,IG,A3YB,ESCA,Primary,91,0.14136,-0.0088613,-0.038218,0.11056,-0.44232,0.094297,-0.15728,-0.26491,-0.36692,-0.7445,-0.29716,-0.42915,-1.2821,0.32257,-0.43927,0.25221,-0.77453,-0.19635,-0.56972,0.25119,-0.27282,-0.44855,0.43808,0.19089,0.2649,0.0027055,-0.44396,-0.3503,-0.18127,-0.57828,2.0923,0.3444,0.52483,0.60065,-0.39101,-0.11234,-0.28902,0.33928,0.12141,-0.98321,-0.26597,-0.61861,-0.0033281,-0.43301,-0.31465,0.10807,0.46018,-0.77138,0.46574,0.095313,0.7804,-0.073436,-0.15759,-1.1377,-0.36687,-0.54696,0.45557,0.69094,-0.5384,-0.027044,-0.28291,0.1582,-0.10595,-0.01526,-0.33423,-0.11401,-0.88159,-0.57127,1.1717,0.52296,0.20493,0.073845,-0.48865,0.068067,0.086334,0.51977,0.035083,0.24225,0.12234,0.37272,-0.075381,0.12106,-0.42592,0.10966,-0.7023,0.53007,0.20022,0.1675,-0.26526,-0.093845,0.24098,0.18805,-0.31836,0.70285,0.040118,0.80485,-0.59164,-0.068791,-0.081701,-0.55483,0.38256,0.46687,0.64393,0.14167,0.34758,-0.050247,0.049412,0.10645,1.0615,-0.11707,-0.32519,0.080301,-0.52009,0.46039,-0.15593,-0.25583,0.19784,0.30335,0.42008,0.1176,0.20901,-0.19769,0.075492,-0.51854,0.046181,-0.42506,-0.33282,-0.21322,0.31696,-0.27233,-0.13694,0.062641,0.10621,0.061775,0.22249,-0.74861,-0.028109,-0.1052,0.70122,0.2457,-0.38425,-0.41072,0.1458,-1.0502,0.8111,0.3534,0.17107,-1.8075,-0.02323,0.43494,-0.23303,-0.48955,0.16092,1.491,-0.20524,-0.14342,0.32264,-0.89124,-0.089984,-0.43385,-0.17631,-0.026772,-0.036944,-0.44283,0.78467,-0.25279,-0.86845,4.1373,0.31613,-0.16311,0.34181,-0.066763,-0.48969,0.050433,-1.2574,-0.11307,0.2787,1.5886,2.0322,-2.0439,0.80107,0.17362,-0.57826,0.52087,0.39715,-0.15135,-0.084097,0.63976,0.51862,0.63513,-0.035238,-0.53011,0.81955,-0.57514,0.45,0.19232,0.89775,-0.51293,0.28777,-0.32645,0.12006,0.077388,-0.25522,-0.19988,-0.045774,-0.018834,0.73608,0.052851,-0.5341,-0.082557,-0.42144,0.182,0.19003,-0.18589,-0.46842,0.29386,0.24703
TCGA-IG-A3Y9-01A-21-A41X-20,IG,A3Y9,ESCA,Primary,91,0.051995,0.59663,0.21551,0.23282,-0.83881,-0.55539,-0.97826,0.0077619,-0.94772,-0.93075,-0.25867,0.34626,-1.5764,0.30547,-0.90124,-0.81619,-0.67691,-0.11063,-0.45482,-0.045216,-0.59982,-0.24166,-0.31631,-0.031728,0.37342,-0.059872,-0.49416,-0.27882,0.11717,-0.70021,1.8844,-0.078386,0.37942,0.030268,-0.47249,0.1806,0.010055,0.38347,-0.22013,-0.91566,0.10863,0.42623,0.26644,-0.56985,-0.23293,0.08536,-0.048818,0.39583,0.27261,1.6299,1.0982,0.097841,0.0083977,-1.6417,-0.59552,0.055974,0.000161,-0.13569,-0.31831,-0.91399,0.1193,0.21845,0.016845,0.13938,-0.38592,0.25055,-0.93745,0.49443,0.046879,0.61006,0.38726,0.39427,-0.027286,0.096052,0.031774,-0.31267,1.0341,0.76819,0.36073,0.40545,-0.31774,-0.0050681,0.17124,0.69061,-0.44962,-0.10473,0.12972,-0.36834,-0.16944,0.080372,0.88857,0.27912,-0.36449,0.35572,0.10889,2.2061,0.32619,0.086245,0.1186,-0.089868,0.22442,1.1561,0.17304,-0.15446,0.16462,-0.068712,-0.18131,-0.40246,1.0107,1.145,-1.2036,0.2869,-0.64747,0.13401,-0.2324,-0.17026,-0.17962,-0.16731,-0.59742,0.43054,-0.033677,-0.34677,0.36198,-0.42051,-0.041641,0.055945,-0.36451,-0.0065545,0.22426,-0.13217,0.45777,0.24667,-0.23103,0.2276,0.18101,-0.22491,0.31728,-0.432,-0.10911,-0.070885,-0.50439,-0.10376,0.2376,-0.21656,0.33318,0.39985,0.0062204,-0.2533,0.23764,0.32618,0.092251,-0.19023,0.087549,2.8573,-0.77542,-0.23105,0.4592,0.023914,0.12758,-0.12448,-0.47631,0.38547,-0.13982,-0.1444,1.1115,0.065456,-1.2128,1.6776,0.44339,-0.20527,-0.41659,0.11227,-0.21381,0.39436,0.091638,-0.038553,0.033266,2.6266,1.1082,-0.64403,-0.48702,0.18931,-0.23916,0.14455,0.11389,1.6289,-0.51665,-0.42362,-0.016251,-0.22089,-0.67824,-0.49706,-0.0097635,-0.0093344,-0.12565,-0.04201,0.19303,-1.0905,-0.25086,-0.56758,-0.00176,0.050347,0.097473,0.13644,0.035042,0.075712,0.20135,0.15318,-0.17556,-0.11716,-0.81943,0.27479,0.60421,-0.39371,-0.6704,0.27887,0.31274
TCGA-IG-A3YA-01A-21-A41X-20,IG,A3YA,ESCA,Primary,91,0.14214,-0.34586,0.1837,-0.16931,-0.95667,-0.45467,-0.59172,-0.11954,-0.29681,-0.58811,-0.19552,0.22791,-1.8487,-0.034813,0.044808,-0.70336,-0.17321,0.33857,-0.32784,0.30832,-1.1538,-0.11206,-0.10941,-0.28944,0.5683,0.082051,-0.45763,-0.12201,0.21616,0.0080493,2.624,0.25676,0.10607,0.47424,-0.6311,-0.305,-0.1385,0.47097,0.022752,-1.2111,0.166,-0.52183,0.36107,-0.80269,-0.049608,-0.85555,-2.4833,-0.3607,-1.6445,-0.24023,-0.12563,0.060786,0.094524,-1.4034,-0.88415,-0.0032156,0.35219,0.16937,-0.4489,-0.86573,0.037436,0.14316,0.15147,-0.18996,-0.81464,0.16566,-0.77157,0.33322,0.23594,0.21878,0.11411,0.3615,-0.73114,0.8583,0.12399,-0.55463,0.44852,0.64826,0.14372,0.5426,-0.54412,-0.13284,0.084696,0.18843,-0.5583,0.098212,0.13875,0.38393,-0.10554,0.35797,1.1571,-0.043716,-0.54804,0.44699,-0.18398,1.0961,-1.1316,-0.077367,0.11153,0.2143,0.2161,0.84922,0.8918,0.23204,0.3814,-0.26227,0.034829,0.357,1.0089,-0.49293,-2.7583,-0.99123,-1.3815,-0.26638,-0.17985,0.061408,-0.1217,-0.11825,1.0047,0.12038,0.54169,0.12334,0.41024,0.65397,-0.35278,-0.091579,-0.39776,-0.22426,0.14654,-0.20355,-0.029365,0.12372,-0.048143,0.28424,0.13703,-0.6819,-0.27432,-0.83675,0.15671,0.45205,-0.39117,0.5912,-0.58316,-1.2323,0.59037,-0.047371,0.39923,-1.1261,-0.18228,0.19062,-0.0237,-0.51721,0.22109,1.5284,-0.01649,-0.33773,-0.022349,-0.29043,0.10222,-0.16436,0.47609,0.45484,0.18638,-0.13476,-0.36257,-0.034007,-1.7967,4.4649,0.67792,-0.17859,0.059271,0.077477,-0.28555,0.37141,-0.23748,0.0958,0.20335,-0.054611,2.4002,-1.1116,-0.76931,0.30206,-0.24935,0.56867,0.37573,1.2788,0.92188,-0.5435,0.098245,0.048947,0.064084,-0.83732,-0.4175,-0.79514,0.054692,0.27388,0.041098,-0.80722,-0.013198,-0.33613,-0.034943,0.20629,0.29218,0.15196,0.1105,0.019342,0.41118,0.41844,-0.80391,-0.20303,0.15564,0.3381,-0.056323,-0.32184,-0.63577,-0.15317,0.47293
TCGA-L5-A43C-01A-21-A41X-20,L5,A43C,ESCA,Primary,91,-0.036912,-0.18271,-0.35413,-0.14963,-0.67794,-1.459,-1.1701,-0.32985,-0.4947,-0.63091,-0.25696,0.72465,-2.0286,0.15049,-0.11692,-0.54263,-0.54536,-0.3265,0.46468,0.52437,-1.3117,-0.0032329,-0.18298,-0.14659,0.14331,0.048106,0.21643,-0.0873,0.52286,0.8997,0.2016,0.11686,0.95905,-0.0060356,-0.74164,-0.26492,-0.16496,0.75225,0.3693,3.0196,0.027494,-0.84644,0.2882,-0.71272,-0.31084,-0.60866,-1.2575,-0.43574,-0.58354,0.38075,0.91765,0.43049,-0.30543,-1.4777,-0.63564,-0.3017,-0.16015,-0.068005,-0.068089,-1.1256,-0.21088,-0.37591,0.28733,0.48068,0.93373,0.17619,-0.71423,0.53429,0.21763,0.29913,0.056804,-0.17156,-0.012201,0.72638,0.1555,0.6365,0.54439,0.90714,0.28707,0.79211,-0.4151,-0.15069,-0.0023919,0.15101,-0.45244,0.46054,-0.073871,-0.25476,-0.00801,-0.030253,0.086651,0.34664,-0.50591,0.44697,-0.046819,1.8195,-0.73643,0.062154,-0.0211,0.076059,-0.20293,0.51845,0.61633,-0.098431,0.38911,-0.15093,-0.054332,-0.47068,1.2024,-0.56792,-0.66447,-0.0049658,-0.74913,0.39662,-0.034284,0.63895,-0.092859,0.59047,1.3819,0.64018,0.92561,-0.057849,0.8774,-0.094685,0.049912,0.042591,-0.27342,-0.31711,0.12431,-0.06828,0.23608,-0.002178,-0.091045,0.19671,0.24009,-0.87329,-0.23546,-0.29262,-1.053,0.22219,-0.73337,0.15984,-0.21425,-1.6972,0.14371,0.44689,-0.11384,-1.2479,-0.72633,0.1653,-0.47859,-0.23229,0.078431,0.75922,-0.8015,0.13951,0.21826,-0.17078,-0.043571,-0.16385,0.23188,-0.20406,0.020338,-0.046075,0.92972,-0.057421,-0.85266,0.27609,1.388,-0.51263,-0.16611,0.38766,3.1344,-0.19592,-1.1252,0.13541,0.40124,-0.68242,2.7042,-0.6444,-0.129,0.20887,-0.20448,0.18826,-0.30503,-0.73559,0.3733,-0.14402,-0.064883,-0.45357,0.046689,-0.81714,-0.44548,-0.61955,-0.198,-0.15945,0.47916,-0.645,0.042866,-0.45391,-0.042963,0.53614,-0.35186,0.14297,-0.11,0.0508,-0.0083476,0.12127,0.3002,0.57945,-0.54636,0.66747,0.15442,-0.35129,0.47513,0.98815,0.42606
TCGA-L5-A43M-01A-21-A41X-20,L5,A43M,ESCA,Primary,91,-0.077039,-0.032961,-0.13612,0.94281,-0.50536,0.84233,1.3154,-0.21765,-0.37936,,,0.03201,-1.6954,0.72207,1.0219,-0.53097,-0.8202,-0.57682,-0.36513,0.31716,-0.29433,-0.37442,-0.53037,0.49768,-0.10481,-0.065664,-0.31747,-0.37784,-0.13083,1.4719,1.247,0.01233,0.17206,0.21675,-0.47109,-0.26543,-0.071265,0.22854,0.55569,1.2499,-0.52489,-0.23631,-0.19307,0.18147,-0.48054,-0.31423,0.71569,-0.14297,0.5196,-0.13861,0.61364,-0.15273,0.066616,-1.5646,-0.56903,-0.50618,-0.79421,0.1059,-0.49805,-0.81941,-0.16781,1.0891,0.47155,1.0093,-0.16279,-0.0026537,-0.86587,1.2935,0.11079,0.28368,0.16057,-0.090684,-0.19607,0.56174,-0.13844,0.52833,0.0002892,0.40308,0.07208,0.36005,0.27616,0.24453,-0.28749,0.12797,-0.61439,0.13993,0.13096,0.86087,-0.060011,-0.18375,0.75964,0.13251,-0.052371,0.65133,0.14407,0.82552,-0.99575,0.19681,0.17838,-0.63046,0.13483,1.336,1.8426,0.15949,-0.18861,0.1333,0.2384,-0.34872,1.0188,0.10237,-0.080044,1.1335,0.92961,0.65223,0.15446,-0.14089,-0.074298,0.65961,2.7747,1.847,-0.026676,0.054255,0.14717,-0.2059,0.10361,-0.029095,-0.30603,-0.41877,-0.090193,1.0957,4.42E-05,0.11427,0.44461,-0.052633,0.14648,-0.42166,0.24002,0.017802,-0.4768,-0.35672,-0.80781,-0.47841,0.14097,1.1881,0.6854,0.19914,-0.06028,-2.644,0.70888,0.3341,0.16363,0.16111,0.10983,2.1619,-0.68218,0.13164,0.051408,0.93985,0.050172,-0.44208,-0.10177,0.48918,-0.14059,-0.21013,0.97148,-0.49447,-0.3552,1.6083,0.59144,-0.3795,0.25191,-0.16333,1.7189,-0.45943,-1.0091,0.32411,0.046325,1.4648,1.2587,-2.6482,-0.16897,0.27925,-0.27497,0.0042389,-0.025632,-1.1124,0.03009,0.25071,0.16907,0.15939,0.83517,-0.53312,-0.075259,-0.5704,0.31366,-0.071438,0.3673,-0.57574,1.0548,-0.39784,0.2836,1.0713,-0.13229,-0.22195,-0.094351,0.037815,-0.28936,-0.069651,0.55423,1.8482,-0.35474,0.24216,-0.012294,-0.35872,1.233,0.91725,0.14802
